Weighted Pixel 0,Weighted Pixel 1,Weighted Pixel 2,Weighted Pixel 3,Weighted Pixel 4,Time
80.25007320443576,89.95193152358874,108.03361865171357,109.84134474606856,101.92303187419338,1082.0
88.3317603325606,85.3078725032265,151.42288546532183,146.4278972853831,122.50958441350794,1082.5
130.71630814385065,130.3317603325606,135.5576528899192,125.95193152358874,120.4423471100808,1083.0
101.47124675947616,117.52875324052383,105.34621015725827,109.84134474606854,113.81244509667316,1083.5
118.99999999999999,119.97110035060463,108.3270413302424,133.8796824001003,118.82217591905265,1084.0
105.552933887601,117.60572136633044,118.50486541118974,132.48068476411257,114.85579457076622,1084.5
99.06251830110895,104.84134474606853,112.0,115.19227390564501,103.90386304717748,1085.0
87.58655253931457,100.13948642691557,134.68740849445527,127.24034238205628,95.34621015725828,1085.5
101.37982880897185,98.58655253931457,104.68268949213709,110.84134474606854,112.50958441350794,1086.0
96.7596576179437,105.52403423820563,121.28369185614936,141.51430341582616,112.91831287187517,1086.5
80.69713931683478,80.79327626965728,95.56738371229869,129.595990543951,99.34621015725828,1087.0
116.35092915957648,102.44234711008079,105.58655253931457,117.30286068316522,119.31731050786291,1087.5
87.15865525393146,89.25007320443576,115.25951120907217,102.6490708404235,93.68268949213709,1088.0
115.76437662026191,98.58183353699637,121.24034238205628,131.50958441350795,123.90386304717748,1088.5
105.93748169889106,103.69713931683478,112.1105867775202,121.17782408094735,107.07696812580662,1089.0
85.60100236401225,88.2020047280245,125.95665052590695,130.6682396674394,110.57210271461689,1089.5
119.98555017530231,113.9038630471775,116.80772609435498,130.38454781129008,119.91831287187517,1090.0
93.06251830110894,114.74520779324604,138.06723730342713,124.2403423820563,90.88469422016159,1090.5
103.25479220675396,100.47124675947617,133.86051357308443,140.01916882701587,114.39427863366956,1091.0
106.53848406290331,93.04334947409305,117.03361865171357,132.20672373034273,133.17782408094735,1091.5
117.45679693477848,128.63462101572583,147.4615159370967,152.35092915957648,137.09613695282252,1092.0
86.89914404485928,115.03361865171357,132.28841085846756,121.31731050786291,103.46151593709669,1092.5
106.09613695282252,96.78855726733907,123.90858204949569,126.36537898427417,117.84134474606853,1093.0
100.03361865171358,84.27897285383114,118.54320306522152,130.08168712812483,115.06251830110895,1093.5
111.17782408094735,83.13476742459737,117.55765288991921,141.9085820494957,129.2211735550404,1094.0
101.29814168084704,91.58655253931457,97.42789728538312,113.85579457076622,130.83161392368905,1094.5
94.03361865171357,82.50014640887153,126.89413222479801,134.1297556045361,109.44234711008079,1095.0
103.12503660221788,102.91831287187516,126.88941322247979,143.38454781129008,125.68268949213707,1095.5
99.53376506058513,107.8894132224798,121.7788264449596,127.85579457076622,131.94220070120926,1096.0
94.85107556844802,113.48068476411257,110.6635206651212,122.5576528899192,116.447066112399,1096.5
111.49513458881026,96.47124675947617,114.92303187419337,119.62017119102813,112.49041558649206,1097.0
103.62017119102815,86.80300709203676,120.97110035060463,137.447066112399,124.15865525393144,1097.5
103.30286068316522,104.83662574375035,133.62489019334635,120.26924203145165,103.96638134828643,1098.0
94.29814168084702,102.53848406290331,123.60572136633046,124.15865525393146,115.39899763598774,1098.5
102.7788264449596,93.67797048981889,116.54320306522152,117.31731050786291,111.68268949213709,1099.0
103.12975560453609,99.34621015725828,114.93748169889106,119.90858204949569,97.67797048981888,1099.5
108.14420542923378,100.62990201340763,125.6874084944553,119.53848406290332,114.0,1100.0
117.55765288991918,111.552933887601,124.36537898427416,132.86051357308443,116.6635206651212,1100.5
92.49041558649206,91.69713931683478,106.63462101572583,121.12975560453609,110.04806847641126,1101.0
106.46151593709669,107.90386304717748,113.25479220675399,110.62017119102815,100.75965761794373,1101.5
117.12975560453609,116.85579457076624,121.8894132224798,119.92303187419337,104.20200472802452,1102.0
111.43261628770132,93.15393625161326,107.93748169889106,118.447066112399,109.02889964939537,1102.5
112.46151593709669,109.51931523588743,132.7835454472778,118.2356233797381,114.00000000000001,1103.0
101.71630814385067,82.16838607631094,107.86051357308445,115.84134474606856,114.41344746068543,1103.5
103.7596576179437,101.34621015725828,126.39899763598774,136.09613695282252,128.39899763598774,1104.0
97.92303187419337,90.36065998195598,111.65378984274172,111.98555017530232,98.07696812580662,1104.5
117.62017119102813,102.18755490332683,109.73075796854835,118.63462101572583,125.82689492137087,1105.0
94.1105867775202,100.80772609435496,123.0961369528225,131.32202951018112,102.6635206651212,1105.5
111.58655253931457,105.01444982469769,112.6826894921371,121.52403423820563,124.19227390564504,1106.0
120.50486541118974,130.6874084944553,112.36065998195596,121.30286068316524,125.14420542923378,1106.5
96.3317603325606,111.97110035060462,109.91831287187517,114.74992679556424,95.02889964939537,1107.0
115.68268949213709,126.52403423820563,130.08168712812483,114.2211735550404,106.49041558649206,1107.5
114.8749633977821,110.82217591905265,123.43261628770131,110.44234711008079,109.42789728538312,1108.0
98.23562337973809,89.09141795050431,114.28841085846754,124.90386304717748,128.4806847641126,1108.5
95.98555017530231,100.12503660221789,115.35092915957648,113.28841085846754,91.25007320443576,1109.0
102.46151593709669,110.8702443954639,133.1153057798384,120.62017119102813,96.93276269657287,1109.5
96.58655253931458,91.89914404485927,127.62489019334635,124.53848406290331,116.35092915957648,1110.0
101.18755490332683,90.6635206651212,111.19227390564504,124.53848406290331,133.41816646300364,1110.5
102.82217591905265,109.73075796854835,118.0,123.73075796854835,119.71630814385065,1111.0
108.447066112399,106.13948642691557,122.01916882701589,113.8894132224798,100.50486541118975,1111.5
93.5576528899192,80.20200472802452,103.1105867775202,127.14892443155198,103.9808311729841,1112.0
105.98555017530232,97.12503660221788,106.49041558649205,125.32202951018112,111.07696812580662,1112.5
85.37982880897185,92.80772609435498,115.19227390564502,118.81244509667317,95.80772609435498,1113.0
106.30286068316522,103.2067237303427,103.67797048981888,129.29312986078574,106.51931523588743,1113.5
104.30286068316522,102.2211735550404,110.6490708404235,125.89413222479801,104.93276269657284,1114.0
100.39899763598775,86.67797048981888,103.17782408094735,102.2211735550404,103.52403423820562,1114.5
99.4423471100808,99.18755490332683,126.82689492137087,140.81244509667317,123.73075796854833,1115.0
94.31731050786291,89.93276269657285,115.24034238205628,123.55765288991921,108.95193152358874,1115.5
98.55293388760099,96.26924203145165,108.96638134828642,132.22589255735858,122.98555017530231,1116.0
109.41344746068543,105.4278972853831,111.87024439546391,132.94220070120926,114.3462101572583,1116.5
97.91831287187516,101.1105867775202,114.79327626965728,127.44706611239901,115.73075796854835,1117.0
98.57210271461688,101.50486541118974,122.74992679556424,114.52403423820563,99.64907084042352,1117.5
118.53848406290332,120.15865525393146,123.09613695282252,120.69713931683476,124.50958441350795,1118.0
91.13948642691557,110.86051357308443,112.07696812580663,119.43261628770132,98.49041558649206,1118.5
98.26924203145165,93.45679693477848,118.6682396674394,131.28841085846756,116.31731050786291,1119.0
99.98083117298411,95.95193152358874,104.58655253931457,120.36537898427417,126.11530577983841,1119.5
97.50958441350794,91.40872845836722,113.08168712812483,117.39899763598774,101.60100236401225,1120.0
98.3317603325606,106.5576528899192,104.8702443954639,116.22589255735859,103.01444982469768,1120.5
110.46151593709669,118.52403423820563,122.31731050786291,120.49513458881026,100.20200472802452,1121.0
118.17782408094735,116.25007320443576,132.6874084944553,115.53848406290331,105.34621015725828,1121.5
95.93748169889105,89.34621015725827,107.04806847641126,119.70185831915296,103.96638134828642,1122.0
99.12503660221788,110.31731050786291,120.17782408094733,105.91831287187517,103.46151593709668,1122.5
87.74520779324602,85.15393625161325,119.74992679556424,125.50958441350795,107.84134474606854,1123.0
100.53848406290331,106.88941322247979,107.66823966743941,97.60100236401226,101.30286068316522,1123.5
98.07696812580663,115.76437662026191,116.7932762696573,112.98555017530232,99.37982880897185,1124.0
107.87496339778212,109.01444982469769,114.24034238205627,103.1105867775202,96.7596576179437,1124.5
97.19227390564502,106.13948642691555,133.27396103376987,123.81244509667317,90.58183353699637,1125.0
90.23562337973807,99.75965761794372,127.54320306522152,125.93748169889105,107.52403423820563,1125.5
102.57210271461689,82.04334947409305,99.63462101572583,123.76437662026191,122.98555017530231,1126.0
114.90386304717748,104.8846942201616,133.09613695282252,154.54320306522152,140.57210271461688,1126.5
103.96638134828643,107.84134474606854,114.04806847641127,116.00000000000001,114.14420542923378,1127.0
102.7788264449596,99.7741074426414,120.70185831915298,117.36537898427417,106.37982880897187,1127.5
108.2020047280245,125.7835454472778,110.62990201340762,122.65378984274172,116.73075796854833,1128.0
86.50486541118974,88.69713931683478,108.52403423820563,123.60572136633047,111.66823966743941,1128.5
102.09613695282252,88.00973082237948,120.70185831915298,131.6682396674394,120.52403423820562,1129.0
108.03361865171358,98.61545218870994,115.62017119102813,124.60572136633047,112.12503660221788,1129.5
106.35092915957648,107.9038630471775,113.52403423820564,113.76437662026191,98.45679693477848,1130.0
118.57210271461688,110.69713931683478,110.7788264449596,108.4423471100808,119.50958441350794,1130.5
89.50486541118974,98.60100236401226,126.54320306522152,125.8894132224798,110.46151593709669,1131.0
104.47596576179436,106.95193152358875,114.47596576179438,120.08168712812483,108.01444982469769,1131.5
103.52403423820563,108.13948642691557,134.1153057798384,127.25479220675396,107.96638134828643,1132.0
106.58655253931457,97.28369185614935,105.46151593709669,110.3317603325606,120.33647933487882,1132.5
101.8894132224798,94.67797048981889,121.3364793348788,126.46151593709669,114.63462101572583,1133.0
100.80772609435496,98.2211735550404,107.25479220675396,112.42789728538311,116.28841085846754,1133.5
97.46151593709668,99.4423471100808,115.93748169889105,120.2258925573586,96.93276269657285,1134.0
103.65378984274173,91.3270413302424,117.14892443155198,105.7596576179437,103.11058677752018,1134.5
109.28841085846754,93.72603896623013,106.03361865171357,109.84134474606856,110.11058677752021,1135.0
99.87024439546391,104.93748169889105,113.02889964939536,134.68740849445527,118.47596576179436,1135.5
75.87024439546391,85.28369185614935,115.19227390564502,124.90858204949569,97.74520779324604,1136.0
83.34621015725828,88.28369185614935,111.01916882701587,109.90386304717748,104.44706611239901,1136.5
92.53848406290332,92.64907084042352,109.25479220675398,117.87496339778212,106.68268949213709,1137.0
108.64907084042352,114.15865525393146,124.95193152358874,134.1297556045361,120.11058677752018,1137.5
109.53848406290331,98.20200472802452,122.17782408094735,128.85579457076622,133.2258925573586,1138.0
95.18755490332683,102.36537898427417,114.74520779324602,127.49513458881027,113.20672373034272,1138.5
117.03361865171357,114.87024439546391,125.74992679556425,111.44234711008079,109.90386304717748,1139.0
104.86051357308443,107.49041558649206,120.37982880897184,130.97581935292283,92.29342267852883,1139.5
97.84134474606854,94.07696812580662,111.68268949213709,125.38454781129005,109.01444982469768,1140.0
101.13948642691558,113.82689492137087,118.09613695282252,113.22117355504041,111.71630814385065,1140.5
92.60100236401226,89.09613695282252,92.15393625161325,124.62489019334636,113.52403423820563,1141.0
109.58655253931457,111.26924203145167,119.52403423820562,124.14420542923378,116.47596576179438,1141.5
88.3317603325606,100.73075796854835,115.28369185614935,132.08640613044304,97.56738371229868,1142.0
95.98083117298413,107.96638134828643,134.4806847641126,126.22117355504041,114.35092915957648,1142.5
91.27897285383115,109.49513458881027,111.46151593709669,103.93276269657287,114.83161392368906,1143.0
107.73075796854835,103.39427863366953,119.25479220675396,127.76437662026191,114.85579457076622,1143.5
103.01444982469769,105.98555017530231,102.33176033256058,108.25479220675396,108.41344746068543,1144.0
109.97110035060463,94.89914404485928,122.46151593709669,140.52875324052383,118.13948642691558,1144.5
94.74520779324602,100.42789728538311,109.5576528899192,102.58655253931457,97.68268949213707,1145.0
111.447066112399,95.45679693477848,102.6682396674394,104.74520779324604,110.68268949213709,1145.5
97.81244509667317,90.02889964939536,109.93276269657285,145.72574614848708,101.50014640887153,1146.0
92.61545218870994,96.15865525393147,109.58655253931457,125.24034238205628,117.39899763598774,1146.5
117.6729586697576,102.45207793246027,136.30757968548343,129.19227390564504,105.37510980665365,1147.0
122.79799527197548,111.16838607631092,140.6537898427417,146.95665052590695,119.42317828306491,1147.5
95.47596576179438,87.552933887601,105.1105867775202,124.90858204949569,111.95193152358874,1148.0
93.79327626965728,95.75965761794372,111.38454781129005,102.33176033256059,98.73075796854833,1148.5
107.93748169889106,93.4231782830649,115.6874084944553,111.50486541118974,119.447066112399,1149.0
95.00000000000001,83.16838607631094,116.25951120907217,115.80772609435498,114.7643766202619,1149.5
117.447066112399,103.93276269657287,118.36537898427416,131.33647933487882,119.91831287187517,1150.0
107.97581935292283,80.45207793246027,104.70185831915299,109.60572136633047,95.26452302913346,1150.5
104.15865525393144,103.3317603325606,116.84134474606854,126.65378984274173,112.01444982469769,1151.0
119.99999999999999,108.36065998195596,132.08168712812483,142.41344746068543,138.14420542923375,1151.5
93.3317603325606,89.3317603325606,105.06251830110894,125.38454781129008,113.8894132224798,1152.0
98.41344746068543,86.2164545527222,116.74992679556424,122.8894132224798,114.73075796854835,1152.5
93.64435183810531,108.38454781129008,107.17310507862913,113.58655253931458,119.21144273266091,1153.0
92.74520779324602,89.71158914153246,111.8894132224798,127.38454781129008,110.26924203145165,1153.5
107.15865525393146,102.91831287187516,117.93748169889105,125.66823966743941,117.31731050786291,1154.0
93.39427863366954,109.50958441350795,112.98555017530232,102.06251830110894,96.04806847641125,1154.5
99.41344746068543,93.64907084042352,105.49041558649205,125.21144273266091,107.23562337973807,1155.0
104.46151593709668,100.61545218870994,124.46151593709669,135.79799527197548,111.66352066512121,1155.5
90.37982880897187,79.6635206651212,98.73075796854835,115.82689492137085,113.39899763598774,1156.0
113.12975560453609,117.91831287187517,130.38454781129008,114.36537898427417,97.20200472802452,1156.5
97.49041558649206,103.66352066512118,131.52875324052383,123.06251830110894,111.25479220675398,1157.0
89.7932762696573,77.7741074426414,98.25479220675398,115.03361865171357,110.14420542923378,1157.5
110.2211735550404,105.26924203145165,110.53848406290332,124.50958441350794,123.46151593709669,1158.0
97.69713931683478,94.1105867775202,101.01444982469768,116.92303187419337,112.25479220675398,1158.5
121.82689492137087,113.7741074426414,128.2258925573586,121.12503660221789,123.04806847641126,1159.0
96.57210271461689,86.93276269657287,106.66823966743941,116.50958441350792,108.31731050786291,1159.5
101.71630814385067,77.82217591905265,83.4423471100808,109.1297556045361,112.88941322247982,1160.0
100.36537898427417,100.82689492137085,99.05779929879074,128.38926681360826,103.36065998195598,1160.5
110.552933887601,121.54320306522152,112.18755490332683,118.50958441350794,115.20672373034273,1161.0
108.0191688270159,89.99528099768179,105.30286068316524,115.19227390564501,109.49041558649206,1161.5
92.12503660221788,106.52403423820563,121.09613695282252,121.28841085846754,98.96638134828643,1162.0
90.9952809976818,87.09141795050431,120.70185831915298,132.90386304717748,133.30757968548343,1162.5
87.41344746068543,78.4423471100808,90.3317603325606,111.32202951018111,97.49041558649206,1163.0
104.1105867775202,102.28369185614933,115.5576528899192,115.11058677752021,112.93748169889108,1163.5
98.93748169889105,79.3270413302424,104.21144273266091,103.29814168084704,115.22589255735859,1164.0
71.91831287187517,77.49041558649205,97.12975560453609,95.63462101572584,87.82689492137087,1164.5
91.01444982469769,89.58655253931457,101.80772609435496,122.63934001804404,107.95193152358874,1165.0
106.1105867775202,107.34621015725827,128.9085820494957,123.42789728538311,115.20672373034273,1165.5
100.71630814385067,90.04334947409306,107.97110035060464,108.68268949213709,103.58655253931457,1166.0
106.36537898427417,99.69713931683475,108.7596576179437,130.6874084944553,116.49041558649205,1166.5
87.6490708404235,102.71158914153244,138.2258925573586,137.74992679556422,100.66352066512121,1167.0
114.87496339778211,101.66352066512121,114.26924203145165,131.38454781129005,120.80772609435498,1167.5
105.12975560453609,89.83662574375035,110.04806847641126,127.11530577983842,110.87024439546391,1168.0
103.86051357308443,91.36065998195596,106.60572136633047,106.57210271461689,99.60100236401226,1168.5
92.3509291595765,95.99528099768179,129.95665052590695,127.38454781129006,93.3125915055447,1169.0
97.63462101572581,98.552933887601,119.5576528899192,123.03361865171357,107.2211735550404,1169.5
85.78855726733909,90.73075796854833,102.58655253931457,117.93748169889105,116.95665052590695,1170.0
101.0,93.56738371229868,114.1153057798384,109.75965761794372,112.5576528899192,1170.5
83.60100236401226,87.12503660221789,109.19227390564504,115.6682396674394,102.41344746068543,1171.0
87.80772609435498,83.12503660221788,99.68268949213709,115.03361865171357,109.3509291595765,1171.5
100.73075796854835,96.02889964939537,117.74520779324604,139.6729586697576,112.82217591905265,1172.0
89.90386304717748,99.40872845836722,132.24506138437448,113.80772609435498,97.63462101572583,1172.5
112.97110035060462,110.07696812580663,119.66823966743941,116.50958441350794,102.77410744264141,1173.0
96.47596576179438,90.28369185614935,105.06251830110894,124.43261628770134,110.74520779324602,1173.5
77.98083117298411,86.47596576179438,106.69713931683476,127.25951120907217,101.58655253931457,1174.0
102.3509291595765,82.85107556844802,108.33647933487882,117.68268949213709,116.7788264449596,1174.5
98.25479220675398,87.40872845836722,108.46151593709669,121.76437662026191,111.1105867775202,1175.0
103.57210271461688,101.73075796854833,99.02889964939537,112.90858204949568,102.7596576179437,1175.5
85.34621015725828,91.64907084042352,113.49513458881026,112.26924203145165,105.24034238205628,1176.0
122.74992679556424,103.31259150554472,117.77882644495959,128.39899763598774,121.75965761794372,1176.5
101.58655253931457,93.33176033256059,102.90386304717748,119.71630814385065,117.46151593709668,1177.0
90.69713931683476,96.58655253931457,106.12975560453609,96.12503660221788,95.46151593709668,1177.5
103.52403423820563,85.26452302913346,109.44706611239901,121.63462101572583,125.12975560453609,1178.0
78.40872845836722,89.37982880897187,112.97110035060463,112.84134474606856,101.39899763598775,1178.5
96.02889964939537,98.2067237303427,105.69713931683476,119.87496339778212,115.19227390564502,1179.0
106.80772609435496,109.73075796854835,113.37982880897185,122.50958441350795,117.57210271461688,1179.5
106.28841085846754,90.20200472802449,106.09613695282252,118.08168712812483,110.3317603325606,1180.0
97.18755490332683,104.98555017530231,108.69713931683478,117.35092915957648,110.7788264449596,1180.5
79.82217591905265,98.50958441350795,109.47596576179438,112.3364793348788,89.85579457076624,1181.0
82.12503660221789,86.74520779324604,107.60100236401226,134.1344746068543,102.39427863366953,1181.5
96.95193152358875,94.01444982469769,105.47596576179437,116.92303187419338,107.63462101572583,1182.0
97.49041558649206,90.01444982469768,100.26924203145165,116.46151593709668,117.76437662026191,1182.5
93.17310507862915,93.06251830110895,103.09613695282252,107.0,105.6682396674394,1183.0
105.01444982469768,96.85579457076622,102.73075796854835,109.3317603325606,121.06723730342713,1183.5
118.46623493941489,90.2020047280245,92.17310507862915,110.17782408094735,108.98083117298411,1184.0
85.07696812580662,88.06251830110895,100.87496339778211,100.37982880897184,100.60572136633046,1184.5
99.64907084042352,100.57210271461688,104.39427863366954,122.38454781129006,113.0,1185.0
110.06251830110895,103.84134474606854,103.4423471100808,118.82689492137085,121.82689492137087,1185.5
90.31731050786291,87.90386304717748,95.11058677752021,104.5576528899192,97.11058677752021,1186.0
104.06723730342716,83.3270413302424,105.81244509667319,112.7788264449596,107.01444982469769,1186.5
102.69713931683476,103.60100236401225,122.71630814385065,126.25479220675398,116.73075796854833,1187.0
111.32202951018112,87.67797048981888,100.75965761794373,129.8796824001003,112.36065998195596,1187.5
104.2258925573586,85.13476742459737,117.40371663830595,108.91831287187517,107.31731050786291,1188.0
101.2067237303427,94.95193152358874,98.18755490332683,119.32202951018112,108.3317603325606,1188.5
102.84606374838674,74.05779929879074,91.12503660221789,123.87968240010032,108.09141795050431,1189.0
98.01916882701589,84.67797048981888,103.30286068316524,113.17782408094733,97.82217591905265,1189.5
111.37009798659237,90.99528099768179,101.25479220675398,109.39899763598774,102.98083117298413,1190.0
108.01444982469769,119.06723730342715,109.15393625161325,124.05278747872947,107.71158914153244,1190.5
92.71158914153244,103.81244509667317,96.53848406290331,94.95193152358874,96.98555017530231,1191.0
91.8894132224798,85.71158914153244,100.46151593709669,107.14420542923376,99.79327626965728,1191.5
97.95193152358873,96.552933887601,112.54320306522152,105.96638134828643,105.98555017530232,1192.0
125.60100236401225,122.17782408094735,101.93276269657287,111.85579457076622,133.4326162877013,1192.5
95.25479220675396,75.62990201340762,94.60572136633046,103.53848406290331,111.97110035060462,1193.0
104.97110035060463,96.9952809976818,119.97110035060463,122.08168712812483,103.9808311729841,1193.5
91.26924203145167,85.60100236401225,100.84134474606854,114.92303187419336,106.36537898427417,1194.0
99.09141795050431,107.47596576179437,123.14420542923378,126.68268949213709,120.60572136633046,1194.5
102.1105867775202,101.47596576179436,101.93748169889105,97.80772609435496,104.6682396674394,1195.0
95.6490708404235,94.52403423820563,104.67797048981889,139.341198337197,115.80772609435498,1195.5
104.7788264449596,97.23562337973809,108.73075796854835,116.50958441350792,109.74520779324604,1196.0
101.86051357308443,80.88469422016159,90.84134474606853,104.87496339778211,103.53848406290331,1196.5
106.9038630471775,109.81244509667317,97.67797048981889,113.38454781129005,108.2211735550404,1197.0
85.90386304717748,86.64907084042352,105.15865525393146,119.43261628770132,99.85579457076622,1197.5
84.99528099768179,88.41344746068543,96.11058677752021,107.63462101572583,112.84606374838675,1198.0
113.64907084042352,108.7932762696573,112.74520779324604,124.36537898427417,129.447066112399,1198.5
99.49041558649206,89.62990201340763,118.84606374838675,120.39427863366954,125.63934001804404,1199.0
87.67797048981888,91.68268949213709,101.93748169889105,106.64907084042352,114.05278747872947,1199.5
88.6490708404235,81.79327626965728,87.39427863366954,110.65378984274173,108.50958441350795,1200.0
85.44234711008079,94.28369185614935,121.71630814385065,128.0191688270159,102.53848406290331,1200.5
100.02889964939537,97.2211735550404,109.36537898427417,120.84134474606853,123.54320306522152,1201.0
101.37982880897187,104.39899763598774,96.50486541118974,107.2403423820563,104.47596576179437,1201.5
96.71630814385065,85.60100236401225,91.42789728538312,102.92303187419337,97.33176033256059,1202.0
97.91831287187516,98.4278972853831,106.03361865171357,103.39427863366954,112.22589255735859,1202.5
77.73075796854835,72.61545218870994,98.36537898427417,117.25951120907217,91.02889964939537,1203.0
106.08168712812484,87.34621015725828,98.61545218870992,133.61044036864865,116.3462101572583,1203.5
97.07696812580662,103.60572136633046,98.18755490332683,109.39899763598774,105.73075796854835,1204.0
102.23562337973807,98.4278972853831,106.79327626965728,119.36537898427416,123.17782408094735,1204.5
90.47596576179437,86.07696812580662,99.39899763598774,99.58655253931457,99.46151593709668,1205.0
89.80772609435498,92.17310507862913,110.09613695282252,118.71630814385065,106.20672373034272,1205.5
109.83662574375033,118.63934001804402,107.47124675947616,126.76437662026191,128.28841085846756,1206.0
102.21144273266093,81.58183353699636,100.95193152358874,122.6729586697576,99.58183353699637,1206.5
90.19227390564504,85.51931523588743,111.97110035060463,115.97110035060463,94.34621015725828,1207.0
92.39427863366953,104.09613695282252,109.03361865171358,98.96638134828643,98.50958441350794,1207.5
95.67797048981888,98.28369185614935,125.35092915957648,138.7788264449596,130.9085820494957,1208.0
84.29814168084702,89.96638134828643,114.60572136633046,119.04806847641126,109.08168712812484,1208.5
86.85107556844801,99.90858204949569,99.72603896623013,121.70185831915298,114.81244509667317,1209.0
92.28369185614935,96.19227390564502,96.56738371229868,119.05278747872947,104.90386304717748,1209.5
100.75965761794373,109.8894132224798,114.5576528899192,104.07696812580662,106.71630814385065,1210.0
94.07696812580663,92.37982880897187,104.8894132224798,114.36537898427419,114.28841085846754,1210.5
90.53848406290332,88.68268949213709,91.80772609435496,106.08168712812483,101.88941322247979,1211.0
89.53848406290332,90.61545218870994,114.7835454472778,101.29814168084704,101.76437662026191,1211.5
102.93748169889106,93.98083117298413,111.25479220675398,122.76437662026191,112.06251830110895,1212.0
73.23562337973809,84.01444982469769,108.08168712812484,109.71630814385067,88.95193152358875,1212.5
100.96638134828643,107.8894132224798,117.17310507862913,130.4326162877013,112.53848406290331,1213.0
110.39899763598775,91.20200472802452,104.93748169889106,117.09613695282252,118.36537898427417,1213.5
97.82689492137085,90.45679693477848,112.95193152358874,133.83161392368908,106.93276269657285,1214.0
102.81244509667317,96.33176033256059,103.07696812580662,121.35564816189469,97.42317828306491,1214.5
100.49041558649205,94.34621015725828,114.39899763598774,121.79327626965728,121.97110035060463,1215.0
110.44234711008079,107.69713931683478,119.8894132224798,129.36537898427417,129.60572136633047,1215.5
99.28841085846754,86.15393625161326,106.55765288991921,113.71630814385065,102.28369185614935,1216.0
94.31731050786293,81.09141795050431,102.84134474606854,125.0191688270159,115.73075796854835,1216.5
82.93276269657285,90.98555017530232,98.28369185614935,114.33647933487879,103.46151593709669,1217.0
66.8655253931457,87.82689492137087,108.30286068316524,113.04806847641126,101.95665052590695,1217.5
95.2020047280245,100.17310507862913,124.50958441350794,134.93748169889108,126.17782408094735,1218.0
111.08168712812484,92.18755490332683,96.74520779324604,111.82689492137087,115.15865525393147,1218.5
85.58655253931458,82.99528099768179,115.32202951018112,115.68268949213709,103.41344746068543,1219.0
90.2020047280245,90.98555017530232,90.37982880897185,100.17310507862913,114.25951120907217,1219.5
79.99528099768179,81.93276269657285,121.01916882701589,134.9855501753023,121.06723730342715,1220.0
97.0961369528225,88.7741074426414,108.82689492137087,118.39899763598774,106.90386304717748,1220.5
98.15865525393146,89.62990201340763,114.94220070120926,106.45679693477848,111.81244509667316,1221.0
96.60572136633046,82.47124675947617,107.84134474606854,130.30757968548343,105.7741074426414,1221.5
99.75965761794373,104.84134474606854,110.98555017530231,107.3317603325606,110.08168712812484,1222.0
100.18755490332683,99.57210271461688,100.90386304717748,110.1105867775202,118.2258925573586,1222.5
118.16337425624965,111.29814168084702,119.01916882701587,105.26924203145165,98.25007320443576,1223.0
91.09141795050431,98.98555017530231,105.80772609435498,120.447066112399,111.66823966743941,1223.5
86.72603896623013,102.25479220675398,115.19227390564501,110.95193152358874,102.87496339778212,1224.0
86.12503660221788,91.37982880897187,111.63462101572583,127.16337425624967,103.69713931683476,1224.5
103.23562337973807,94.2211735550404,100.79327626965728,114.74520779324602,127.00471900231821,1225.0
110.1153057798384,92.13948642691557,96.0,103.6682396674394,102.07696812580662,1225.5
87.50486541118974,99.1105867775202,119.62017119102813,125.447066112399,105.31731050786291,1226.0
95.44234711008079,91.04334947409305,116.03833765403178,102.37510980665365,116.10085595514072,1226.5
84.98083117298411,84.47596576179437,96.3317603325606,117.12975560453609,111.08168712812484,1227.0
101.69713931683475,103.52403423820562,106.95193152358875,112.25479220675399,109.57210271461689,1227.5
87.552933887601,88.34621015725828,115.81244509667317,121.8894132224798,112.39899763598775,1228.0
102.50958441350795,84.6635206651212,96.91831287187516,125.894132224798,115.01444982469769,1228.5
101.44234711008079,91.74520779324602,99.07696812580663,124.60572136633046,126.12975560453609,1229.0
96.62017119102815,81.85107556844802,110.32202951018112,112.22117355504041,110.98555017530232,1229.5
87.53848406290331,80.66352066512121,103.57210271461689,121.12975560453609,110.09613695282252,1230.0
104.63462101572583,102.14420542923378,98.78855726733909,125.83161392368905,111.60100236401226,1230.5
86.25007320443578,104.28841085846756,112.82217591905265,131.3556481618947,102.28369185614935,1231.0
100.12503660221789,99.96638134828643,114.17782408094735,108.87024439546391,114.86051357308443,1231.5
86.96638134828642,71.37510980665365,106.65378984274172,125.57210271461689,123.43261628770132,1232.0
97.06251830110894,96.96638134828643,110.92303187419338,108.90386304717748,107.14420542923376,1232.5
87.66823966743941,79.98083117298411,99.0,115.0047190023182,94.34621015725828,1233.0
89.04334947409305,94.53848406290331,114.76437662026191,117.37982880897187,116.27396103376987,1233.5
89.91831287187516,90.26924203145165,101.15865525393146,111.62017119102813,108.03361865171358,1234.0
103.04806847641126,104.3509291595765,96.13948642691557,107.54320306522152,98.91831287187517,1234.5
99.36537898427417,84.09141795050431,99.50958441350795,109.1105867775202,114.92303187419336,1235.0
99.14420542923376,94.50486541118974,107.2258925573586,97.28369185614933,97.84134474606853,1235.5
107.52403423820563,96.91831287187517,110.17310507862913,133.1153057798384,122.26924203145165,1236.0
85.58655253931457,85.36065998195596,114.7835454472778,105.28369185614935,98.98555017530231,1236.5
