Time,Correlation 2-0,Correlation 2-1,Correlation 2-3,Correlation 2-4
547.5,0.0700562509483385,0.418253828104718,0.43951688957242135,0.0532243464332736
548.0,0.06950451042279954,0.41787247426025587,0.43961856509779607,0.053149795532463434
548.5,0.06950072089156588,0.4176784777236117,0.4396540787694328,0.05326212892260559
549.0,0.06943455455412265,0.41770108790315996,0.4393806507357529,0.053164927748238944
549.5,0.06934019784265341,0.418099642356376,0.4390281068849646,0.05312278060996932
550.0,0.06964217960314274,0.41832542107927156,0.43954789490421564,0.05306304600329071
550.5,0.06976366967453673,0.41845805032365896,0.44014120294249637,0.05147707717936633
551.0,0.06978685496407394,0.41847080121540337,0.4399215754870012,0.05156757326904887
551.5,0.07106838045944162,0.41864776216877386,0.43958569348032844,0.052003651329950655
552.0,0.07155088829861897,0.418747871985942,0.4397563863609265,0.05273112904918498
552.5,0.07152774053542654,0.41857398172389304,0.4397396564062652,0.05274194342224584
553.0,0.07145679860346016,0.4186097082717525,0.4395251357916951,0.05238186488583421
553.5,0.06893415399324969,0.4178784893206701,0.43940058816874555,0.04994871169245017
554.0,0.06786117177584769,0.4174970508299845,0.43928534046772,0.0487895629757854
554.5,0.06813283344610983,0.41751518753475625,0.4398597666394398,0.04951903142679528
555.0,0.06767519560855968,0.41768687711698455,0.4401173707734731,0.04845908309560262
555.5,0.06767984027960991,0.4176673796271199,0.4401182304995515,0.048465795003810694
556.0,0.06769306620474541,0.41752650209168984,0.43985036651887677,0.04841765461811344
556.5,0.06764386158074212,0.41699546704607526,0.4398371450973361,0.04841674910177772
557.0,0.0666506714090208,0.4155450177161853,0.44016433380793196,0.047161735670567924
557.5,0.06739673642656979,0.41599534543909106,0.4404858477760344,0.048596429743298614
558.0,0.067560323274709,0.416391143376774,0.44005366325406947,0.04716101627223795
558.5,0.06794442508356767,0.41642478724674287,0.43947120863474015,0.04676897301116582
559.0,0.06780666748938376,0.41635878344114235,0.4394680048683808,0.04673999878431812
559.5,0.06788357414395872,0.416044857216257,0.43942224259721707,0.04667449170272798
560.0,0.06833708785206997,0.41630632426867825,0.43846785020518286,0.04578459234672156
560.5,0.06835777574523375,0.41613199634683623,0.43845829330797836,0.04581321500383617
561.0,0.06813379946434472,0.4156637473867271,0.4385471393072947,0.046020758399044806
561.5,0.06828791621375553,0.4142265889813363,0.4422291100304972,0.047352801146801585
562.0,0.06832048129231982,0.4140689029357258,0.4422584206927577,0.04749959325271938
562.5,0.06841022314003785,0.41387107045899335,0.4422083837908511,0.04745295918006761
563.0,0.0665351568895793,0.4117624791918351,0.4426627306129721,0.04685869442623617
563.5,0.06647456502569317,0.4116799728163084,0.4426755041890044,0.04690427019637904
564.0,0.06625442186719516,0.4116315551162691,0.4424318794326816,0.04635170913621926
564.5,0.06627423683804719,0.4116327534336319,0.4424076422169104,0.046305733991509154
565.0,0.06771100573527043,0.41206930101797445,0.4421559170279138,0.04617833719028638
565.5,0.06766528869237799,0.41172752058490025,0.44190685564052445,0.04617100720145579
566.0,0.06702719395723475,0.4110454153934696,0.4421906682995284,0.04611234297531595
566.5,0.06694614883878372,0.41101859877014457,0.44216618761343246,0.046085747219941915
567.0,0.0669208747474828,0.4110935352703712,0.4423139920740338,0.046560481243303614
567.5,0.06597418181858612,0.4111661043401569,0.4422632668246783,0.04668401643369485
568.0,0.06569339297024579,0.4112398634630446,0.44233743517314966,0.04670001391043055
568.5,0.06475350698785737,0.41228998107868875,0.440592734329089,0.045153611685946796
569.0,0.06476650649496142,0.4118960031832397,0.4404438860930489,0.045154836508921395
569.5,0.0651668916859466,0.4125003906625266,0.4407295922007466,0.04504193961787687
570.0,0.06532349051074607,0.4127361706106775,0.4409352706132481,0.04528487749915661
570.5,0.06583645193399307,0.41306449627580466,0.44151624224577835,0.04499713955647348
571.0,0.06591038551554299,0.41271924283772304,0.4424460540732916,0.04435385401096268
571.5,0.06399608185901683,0.4132482367282278,0.4430684099181023,0.04471074291593289
572.0,0.06398937181013778,0.41248477515358684,0.4430587477039435,0.04471290675811197
572.5,0.06452062772069216,0.41155358302001327,0.443722174470036,0.04596067994961744
573.0,0.06446694202130147,0.41137966500060225,0.4437569424366782,0.04583461255284888
573.5,0.0646158060123827,0.4114174776675203,0.4437687470545524,0.045788541333679836
574.0,0.06466355694934381,0.41128316011133353,0.4438308589744667,0.04600807245142518
574.5,0.0643004477988924,0.4114495854544399,0.4434878698881476,0.046046113830874855
575.0,0.06351872719891762,0.4117040443297408,0.4431671725032153,0.046137631797187016
575.5,0.06366057475947531,0.41155500285214763,0.44319650960503665,0.046062636028934914
576.0,0.06348100284030249,0.41118930858237057,0.44341521283395,0.045639999901627135
576.5,0.06370587426584692,0.4111548440932949,0.44356181429365904,0.04597003997820343
577.0,0.06376749878237013,0.41120805654491843,0.4432862063022317,0.04609842557238406
577.5,0.06387202708480412,0.41090872124919736,0.443252587888871,0.046160107420623826
578.0,0.0639182195688228,0.41040409074631273,0.44331634475368187,0.046612010426505854
578.5,0.06363973897883277,0.40948248203754134,0.4439017311351251,0.04781698871921705
579.0,0.062739959362429,0.40945269347470925,0.44442776241371285,0.04765715315008687
579.5,0.06267858049687453,0.40935231894678936,0.44444268050693175,0.04753034677645946
580.0,0.06273384470239703,0.4093219458730816,0.4440796668616087,0.047583153831559886
580.5,0.06269039310509046,0.41006240140198147,0.44224022355635145,0.04629755351683359
581.0,0.06221071658336733,0.41014325122004075,0.4409475471177303,0.044905145126676156
581.5,0.06142312889263267,0.40904904593070657,0.443836979185333,0.04889846353626769
582.0,0.058002547729614426,0.4078273472074375,0.4421287733338616,0.047609224378999296
582.5,0.05830055029210622,0.4074213968419113,0.4424788063114655,0.04765482485638823
583.0,0.05822062976522287,0.40779353652165834,0.4414182557583953,0.047386690575853076
583.5,0.05900523453869919,0.40847497095552643,0.4412519576878438,0.04775432947305147
584.0,0.05900498289401783,0.4084312453969964,0.4412346267228464,0.04772319695994968
584.5,0.05905345590465141,0.4086800971888108,0.44105953348994925,0.047746962578325454
585.0,0.05976623604558268,0.40868452188544835,0.44126435695808786,0.04859450137632785
585.5,0.06020114913929287,0.4080462363824238,0.44120039337182354,0.048772757343015095
586.0,0.060103458320156886,0.40744862725630127,0.44123254181555877,0.04860218900070406
586.5,0.060232122168975534,0.4073599778808908,0.44043038393944695,0.04866978388668964
587.0,0.06000424340514595,0.4075374336803448,0.43994865926396604,0.048572508157939585
587.5,0.06014673095760178,0.40796722700531923,0.4403234016867024,0.047441962618993826
588.0,0.060147480349092564,0.40863775755482507,0.4389882965268401,0.04431291730489285
588.5,0.060159272397395026,0.40848977807239845,0.4385902339594968,0.04401632759506247
589.0,0.06037408095391462,0.4085276638446643,0.4381742217591537,0.043735316351880604
589.5,0.06002901577399716,0.40865815861616755,0.4383107546310401,0.04483823145195217
590.0,0.06007754495228766,0.409056499814483,0.43774626398738387,0.0461922402414188
590.5,0.05968812492015182,0.4094565999611403,0.4377492763278281,0.04375712893886829
591.0,0.059040890355820226,0.40943693206245313,0.43675964340504453,0.04244474037493762
591.5,0.05893555297661711,0.4094192770209513,0.4368813133610427,0.04237374041878904
592.0,0.058977477183810835,0.40936984023525896,0.4367573854092678,0.04240802752368609
592.5,0.058319536141421775,0.4090940677604614,0.43677937756261803,0.04206960938372743
593.0,0.05827371257615296,0.4089967661000512,0.4360843369733346,0.04197704302386075
593.5,0.05831398628125363,0.4090495041087786,0.4355315054976281,0.041803049802796234
594.0,0.05834541547483379,0.40887410225309156,0.43542158159253463,0.041435394951374924
594.5,0.05896074080278285,0.4086567315579201,0.4355807478815668,0.04168802015398984
595.0,0.05933068018184521,0.408708956517767,0.43569286107746524,0.042651264448308045
595.5,0.0593387196829012,0.40870005321676744,0.43569217599384774,0.04262764090922314
596.0,0.0588985420871438,0.40801513829180597,0.43575321332127187,0.04221166236874374
596.5,0.05839730828405296,0.4064336997292368,0.4360786027722349,0.0415368267372687
597.0,0.05855395587545931,0.40597626972856465,0.4363245159452709,0.04152397911122826
597.5,0.05841298446176543,0.4061126394320954,0.4362667180989675,0.04112336305697575
598.0,0.058510869297908503,0.4064604989354776,0.43556763108060725,0.04118341888464536
598.5,0.05835427337643692,0.4059671030543996,0.4356092335130199,0.04152763334505866
599.0,0.0586172460309091,0.40611964997595834,0.43534538442540954,0.04163225963465558
599.5,0.0584366521759715,0.4061498840358796,0.435373513765667,0.04154548647569712
600.0,0.05911399148266568,0.40631096318406096,0.43510953696518234,0.042052624672450405
600.5,0.05912006799095195,0.40683892307250624,0.43490962030174307,0.04184079144651358
601.0,0.059007967834785,0.4068402935340974,0.4348331966101488,0.04184026077835647
601.5,0.059029948490984134,0.4068310472967738,0.43484708161402874,0.04191640887751422
602.0,0.059228949364017444,0.40684955306481113,0.4347595549957076,0.04194443586636007
602.5,0.05880178956484816,0.40660802485712944,0.43444612266614885,0.041475478621037405
603.0,0.05839186220141577,0.4063098781085883,0.434320607469538,0.041233688363286676
603.5,0.058139563069389756,0.4063332680708761,0.43433882041536404,0.041225153458698885
604.0,0.05838279760052254,0.40677696235492844,0.43425953934269945,0.04101455330294695
604.5,0.0587345310627545,0.4071762637835073,0.4346045533149725,0.04085896355760204
605.0,0.05871502053108466,0.4069047013060268,0.433908269583904,0.04087809525254148
605.5,0.0590306764643401,0.4071334703739795,0.4337253140167149,0.040965284886682884
606.0,0.0588528969304824,0.4071836419447978,0.4351206375249803,0.04226360962747176
606.5,0.05505435009458054,0.40517643692382416,0.43861385587869456,0.0423738207740593
607.0,0.053644235829411246,0.40470589764388204,0.43833838888887094,0.041102985308348224
607.5,0.052951348883533124,0.4052244127370241,0.43734185949749843,0.040400391709922004
608.0,0.051979147141346146,0.40541243087814927,0.4362805961949024,0.040246649026960186
608.5,0.052276076870971445,0.40547208673709517,0.4366587589328537,0.040075257004780665
609.0,0.05371487810734692,0.4069534032659827,0.4401782912666132,0.038057274305241286
609.5,0.054045548198282556,0.4090105540745756,0.44130127903479877,0.03673105844296929
610.0,0.05509400069323486,0.40829645631154377,0.4419278717921989,0.03681489098444206
610.5,0.0551359857202508,0.4082920036413014,0.44180941905660454,0.036790440021195026
611.0,0.05621401981922905,0.4084104929325152,0.4411872526872834,0.03948295394433013
611.5,0.05798797058960145,0.40930513895154874,0.441811583286588,0.042053727504912666
612.0,0.05854120926192555,0.4094216722477472,0.44191647095114495,0.04258030788637416
612.5,0.05837488932363368,0.40948371620275853,0.4416874319417989,0.042391126980401636
613.0,0.05848390008672128,0.40952827292689525,0.441746384807623,0.041723746752979844
613.5,0.0592284682189139,0.4096379740603192,0.44192583028896393,0.041886188053983434
614.0,0.05944604010217448,0.4095319753020927,0.4419963228395625,0.04158278887613748
614.5,0.05934032776723433,0.4093803080411592,0.4416607073946153,0.04125421951563175
615.0,0.05932215404189456,0.4091945419435119,0.4417216869706782,0.041347541816866375
615.5,0.059169461508217544,0.40848634833416414,0.44177128407143695,0.04128886309338807
616.0,0.05963716840917851,0.40753859565676964,0.4406092923095918,0.04119028881811109
616.5,0.05995694048077586,0.4075844676739117,0.4400408427626025,0.04135342612724665
617.0,0.0600393579817934,0.40800633184229923,0.4401571364958099,0.04184770933097013
617.5,0.0598423821982375,0.4080208855961614,0.4401352680542674,0.041945747537854024
618.0,0.06071997901577473,0.4088910561921962,0.437544806492882,0.040484007083747546
618.5,0.060705882603830676,0.4087319902147913,0.4374520166698157,0.04052580751520704
619.0,0.060643145822999844,0.40912553751235425,0.43605151283343685,0.04005374960161171
619.5,0.060407836127886215,0.4096021756821213,0.43560441737894545,0.03969613764954455
620.0,0.059832646659288745,0.4096138309531353,0.43582216307829263,0.03962202328354686
620.5,0.05984331060700019,0.4096156424734846,0.4356952876333068,0.03960372459634069
621.0,0.05973783679277444,0.4089190267964357,0.43598067484803577,0.04004449797379676
621.5,0.059785588512907675,0.4089956159722374,0.43587310615265945,0.0401628665161718
622.0,0.05960023759398266,0.4087126769852494,0.43593031521220715,0.040473495818504394
622.5,0.05941190178656559,0.4080245149066924,0.43607683718222784,0.04083672804395496
623.0,0.06147129950501961,0.40817061669812915,0.43730708093113974,0.04319633153479691
623.5,0.06179910517955489,0.40832169628372433,0.43741338446402495,0.04337146990976737
624.0,0.06179498510248264,0.40820762661050286,0.4375435492388241,0.04330067985138268
624.5,0.061847724159321014,0.40834132310297605,0.43744142459249924,0.04296842584341855
625.0,0.06227369662508791,0.40846937437671127,0.43697539669103824,0.043161059543696804
625.5,0.06220129551948543,0.4081951160124532,0.4369690363227464,0.0431807106203013
626.0,0.062211963911521506,0.4080902366858406,0.4368691222882119,0.043123920190715745
626.5,0.06235236602891729,0.4080935403033252,0.4367326203905625,0.04320977731009311
627.0,0.06261687261232651,0.40835386225272763,0.43648878680051856,0.042651961201648735
627.5,0.06196767753821897,0.40869302262765017,0.4347740241985863,0.04085908531089351
628.0,0.06269342968532715,0.4088829781576141,0.4348457518146447,0.04150938629324551
628.5,0.06354971102023797,0.40941670910772104,0.434158672939791,0.04124045384593617
629.0,0.06360477727216599,0.40944944067921213,0.43425383463444717,0.041767788640416935
629.5,0.06360301792037022,0.4094101583363723,0.4341922954747567,0.04175051753302774
630.0,0.06357455722409883,0.4094141487600613,0.43378559949397727,0.04177264948719603
630.5,0.0636457823704178,0.40942482788033213,0.4335528612445245,0.042173954016116844
631.0,0.06347737920398312,0.4100462022151576,0.4327447168393016,0.039324713611350794
631.5,0.06334801887138011,0.40985923983634037,0.4327369051103868,0.03900828044993934
632.0,0.06463358224735717,0.410520403336616,0.43049516574262503,0.038987416804417675
632.5,0.06577144851898022,0.4104371625371732,0.429764196842791,0.03969139648797639
633.0,0.06664971892800853,0.40967127116606256,0.43162279327909875,0.040848615968768764
633.5,0.0664605596746459,0.408851772410136,0.43284822891188146,0.04072815086116374
634.0,0.0660698998194953,0.40794891140874606,0.4334195938517301,0.04025461318228668
634.5,0.06549664413011884,0.40700178804708204,0.43415669791751266,0.03996338073732774
635.0,0.06570503677985359,0.40702808300724663,0.4341556244449363,0.04016545828325873
635.5,0.06644350718001152,0.4064050400094028,0.43544425008113424,0.04214050180202261
636.0,0.0647984850729265,0.4064729069892833,0.43630811254615043,0.04230947790476782
636.5,0.06430393787405388,0.40728781982504836,0.4366629603789185,0.042582312497131763
637.0,0.06478904799769808,0.40841437737417596,0.43714511501539166,0.04394478411731175
637.5,0.0647107651945637,0.4085676155856783,0.4374283131551498,0.044582012906037555
638.0,0.06455940906738544,0.4079366865153688,0.4373445285364092,0.044710584437111935
638.5,0.06441265360269047,0.40791518221999884,0.43730913570612057,0.0445664843781845
639.0,0.06461882206476911,0.40775566203980773,0.4373682976627706,0.04484159042590542
639.5,0.06434425988519082,0.4072883419125299,0.4373094916906945,0.04469274429839183
640.0,0.06433022675636622,0.40728965763720554,0.43716576942137536,0.044621863832773924
640.5,0.06401797283387123,0.40694060214170275,0.43719152276686274,0.04455992714143125
641.0,0.06360313446721308,0.40694271686658356,0.4371498000047801,0.04449581595310785
641.5,0.06446139119969445,0.4068593560956975,0.43736387285313305,0.04380862536264025
642.0,0.06444563912993215,0.40681869428155826,0.43740267999641774,0.043633913924771436
642.5,0.0637960142856986,0.4067108857676716,0.4371468166736457,0.04303528319754387
643.0,0.0642412122385275,0.407210098649797,0.4376199855997817,0.04368184790146481
643.5,0.06445637376976586,0.40692621802399237,0.4376198299930822,0.043867303598680116
644.0,0.06418153559206342,0.4064420429793414,0.4377356269021838,0.04399455798190541
644.5,0.06341206494670897,0.4063325900551306,0.4376846427190676,0.04361279648343346
645.0,0.0633081644235049,0.4063307457155532,0.43768419831487027,0.04355646037816506
645.5,0.06378400243489843,0.4070387751894877,0.4373957320415409,0.04318119760347342
646.0,0.06651136905677288,0.40955411060641145,0.43772998420815906,0.04221458514255929
646.5,0.06698129833604484,0.40959225971159136,0.4378225533783757,0.04190953320839018
647.0,0.06699320398826394,0.4098663480885177,0.4376442707157394,0.04216947930093352
647.5,0.0666835862591395,0.4098536353552302,0.4357768525428471,0.040934341995407804
648.0,0.06651603047827268,0.4098385985502284,0.4346855102919624,0.04049164896776381
648.5,0.06613717315362609,0.4097645989804099,0.43444196933402857,0.04025768885720699
649.0,0.06515925987093334,0.4100721009895912,0.43481274286080507,0.03994942559069317
649.5,0.06526274182114337,0.41004595673840977,0.4346788725975405,0.039919793460362604
650.0,0.0648004048749408,0.4107058688553943,0.43500012134814214,0.04009578309038072
650.5,0.06459279762317055,0.41151671601208994,0.4351938519898689,0.0408247004773077
651.0,0.06462223181718316,0.4116470006084735,0.43512312396327824,0.04090364531466774
651.5,0.06467596973496029,0.41164803102547814,0.43509029389305287,0.04103158032838829
652.0,0.06466894352835137,0.41163316403255334,0.43492683053249326,0.04101287710614896
652.5,0.06496939018775591,0.4122112682561327,0.4355198957381409,0.0419108179619761
653.0,0.0659677550862002,0.41366676722938894,0.4366921353164742,0.04523504347675111
653.5,0.06684887387261772,0.4134844486295571,0.4367417973339977,0.046691887055808554
654.0,0.06659621674620085,0.413454298743238,0.43691004100442693,0.04661558242403506
654.5,0.06642419568284418,0.4134258170599024,0.43759752335036206,0.0474471766477644
655.0,0.06680316918121426,0.41431898519911925,0.4370439661678567,0.04685754346720224
655.5,0.06705003645873346,0.41416927993213304,0.43660176105044674,0.04672303357460341
656.0,0.06715331407715833,0.41430491635589634,0.43651787590797053,0.04655383099208772
656.5,0.06708204466563834,0.41411308194761387,0.4365161236566689,0.04687082900632664
657.0,0.06751816747656594,0.4142385241173567,0.43649296286313227,0.04698695885986104
657.5,0.06816993348496478,0.4146225907864642,0.43693108010967346,0.0477263566668477
658.0,0.06820847154953917,0.41445507188528924,0.4367513101154939,0.047668784855806584
658.5,0.06823525335094276,0.41443059493388223,0.4361771178761737,0.04800039871481572
659.0,0.06795441932037918,0.41398616687970174,0.4364888454265963,0.04807779081705477
659.5,0.06766690932785253,0.4136956254156649,0.4364906914648968,0.048386150466367024
660.0,0.06782759337345859,0.4148626215891123,0.4365975010722121,0.047086050766874395
660.5,0.0673431330022642,0.41595415493330523,0.4366832094915249,0.046115483044243115
661.0,0.06770129681160152,0.4172973656275748,0.43708797594580856,0.04760517597460776
661.5,0.0693955031257411,0.4182527078574574,0.43720816699427334,0.04910943403031155
662.0,0.06982241032413097,0.4183891350891152,0.43776216837568915,0.049860244146670715
662.5,0.07019194238128938,0.4185566839280069,0.43695557061997187,0.0495071388716311
663.0,0.0698513988849232,0.41859852173905715,0.4371132089578903,0.0484415896920855
663.5,0.06961012599955345,0.41794230053509834,0.43734879565953155,0.04836927563245546
664.0,0.06934048721347869,0.4180059967786636,0.4373195478467589,0.04831842592533244
664.5,0.06853122209950702,0.4183997344910951,0.438172178101522,0.04910654826134472
665.0,0.06804137693190992,0.4187079619328212,0.43839451813462055,0.04904670440404778
665.5,0.06803857249423124,0.4186800979219341,0.4383947195520059,0.04904584885003208
666.0,0.06734770300367077,0.4196605627397902,0.43940140066666245,0.049384366066013145
666.5,0.06622251168573236,0.4202335971562332,0.439442833343927,0.049143011852592025
667.0,0.0661266928641595,0.4204557767876936,0.4394546342478332,0.04904167139915335
667.5,0.06618397767436736,0.420391518107589,0.4393059030317874,0.049118323316262064
668.0,0.06597666883043882,0.42035542928721076,0.43931396994203886,0.048943032763307366
668.5,0.06592370656132499,0.420389351450016,0.43949745133182233,0.04877617072166922
669.0,0.0654724305345045,0.42083182120894347,0.439996451849647,0.04811508079508254
669.5,0.06545950633072649,0.42076569728068075,0.4399773159601682,0.048105631292107036
670.0,0.06556458778230342,0.42080180920534693,0.4398231620933692,0.04817819898499695
670.5,0.06571186971540817,0.4208795798005241,0.439639029460807,0.04849815138769302
671.0,0.0657955208521685,0.42078763215545406,0.43958013577831534,0.04853406014553942
671.5,0.065746776240204,0.42045375798367735,0.43951116142076735,0.048450424257089744
672.0,0.0656066785645669,0.42029803731740617,0.4392436590606298,0.04803937927070995
672.5,0.06546247484503813,0.4200651118130383,0.4396443735840265,0.04764469185070665
673.0,0.06518276475224845,0.42040121495136057,0.4394992642691802,0.047634643371080934
673.5,0.06542702871304512,0.42072173990273093,0.43937923955578306,0.048017604350270936
674.0,0.06531066301577838,0.4207867518373441,0.43943896141551014,0.04789904180820377
674.5,0.06535630145776451,0.42120856709014876,0.439738921966068,0.0476955940806028
675.0,0.0660848775550792,0.42105229636282787,0.43965507228094136,0.048133519370736046
675.5,0.06614947244593172,0.42135054304975006,0.43979865614493596,0.048888903417214
676.0,0.06523320555737379,0.4203326766664766,0.43965262959627566,0.04894109553843515
676.5,0.06503717615743669,0.4198890092567452,0.4392909690619086,0.04877495600793159
677.0,0.06510420665860052,0.4198250351216016,0.4392806265776535,0.04884074391376647
677.5,0.06486560174192892,0.4191456926170768,0.43910934255449546,0.04847936160568404
678.0,0.06451315908775787,0.41880234575413866,0.4386847742730297,0.04796922929459296
678.5,0.06484111386879832,0.41884994356277694,0.43865100215309416,0.04849408604420976
679.0,0.06552634868371494,0.41858838939261145,0.43889494159333037,0.05008926188842709
679.5,0.06555036385079203,0.4186519799730668,0.4389590281230121,0.049907381800001864
680.0,0.06518056410760598,0.4183616922823237,0.43938607826606185,0.049383989610397354
680.5,0.06459740299777816,0.41737324460230957,0.44169989635628637,0.049782597258393194
681.0,0.06401511422486933,0.4177681448045831,0.44146866059636997,0.04906095876204003
681.5,0.06359255085916565,0.41759882782332847,0.4413825165417282,0.048269548633583764
682.0,0.06295028470081057,0.4171836735855799,0.4408960371810515,0.047428338843496724
682.5,0.06209137237771628,0.4169520875577681,0.4410808742162876,0.047461610415389224
683.0,0.062204121646176114,0.41735116823975615,0.44156265023387975,0.04824534265943033
683.5,0.06206911000634203,0.4169414073532775,0.4414873732416616,0.047995449111467574
684.0,0.062080232745015375,0.41672896559453376,0.4413309473506903,0.047971991663682496
684.5,0.061900821520615094,0.4163696534357973,0.44129185646885555,0.04793133166009848
685.0,0.06139652327689751,0.41619928423086305,0.44079168983640343,0.0476101135910299
685.5,0.06133227820678226,0.41583506268026327,0.44004854078628197,0.04658316823929684
686.0,0.06161157491233576,0.41550035796822526,0.4397785883886378,0.04654043234174824
686.5,0.06173151746541496,0.4145705910367213,0.4395888207360971,0.04684969265983747
687.0,0.06167017016299069,0.4144851027003828,0.4395614800423201,0.04665948295408734
687.5,0.06166123601760312,0.41443996525625004,0.4395492075418158,0.04666202315746514
688.0,0.06160366553405402,0.41444077229204335,0.4396819270091344,0.04654060015105318
688.5,0.061241354419861005,0.4146548129854578,0.44117560754573654,0.045343097670591866
689.0,0.06120213972870185,0.41466117988501666,0.4411811860104573,0.04532367550613552
689.5,0.061730303173451996,0.4150361441117032,0.4415910578267747,0.04491133777301306
690.0,0.062006113698793115,0.41508999003140523,0.44158781181096696,0.04507912841111321
690.5,0.06310071518350467,0.4153249618634004,0.44181649858641364,0.04577255233827219
691.0,0.06328622818920444,0.4153778425935122,0.4418331355698618,0.045699177744039476
691.5,0.06313749977620411,0.41483010330036485,0.4420088065430147,0.045914105966157054
692.0,0.0632133321140169,0.4141619957058063,0.4425652886302223,0.04520167754209094
692.5,0.06409516679181719,0.41448781926128797,0.44283096623285595,0.045144772769032004
693.0,0.06281528863079154,0.4120575483775733,0.44337049298128045,0.04447875737846379
693.5,0.06319237842011767,0.41152938517396614,0.44444553742320375,0.043065746458590196
694.0,0.06320062498883604,0.4114549128057885,0.4444544532905564,0.04292885985794865
694.5,0.06309102773334271,0.41126381177766,0.4440361919378656,0.04293303204258764
695.0,0.06283600099236232,0.41129053620436073,0.44407890282700185,0.04304990245563118
695.5,0.06319443092459123,0.4114914874365377,0.4444423216159717,0.04366049414091862
696.0,0.06330378018668706,0.4114972137625253,0.4443726749530988,0.043702195784475005
696.5,0.06366228479923314,0.41148419962518834,0.4438330776423919,0.04373679467371753
697.0,0.06370934774553579,0.41149217762756984,0.4438354982582584,0.04378478572653797
697.5,0.0639283901457628,0.41165539392912387,0.4438843861683707,0.04406114398615448
698.0,0.0640323053271479,0.4116826157326932,0.44388725584294403,0.04416914955665162
698.5,0.063902274797623,0.41170432739759655,0.44390132607728544,0.04418548043333458
699.0,0.06262726776425939,0.4123008963419792,0.44277489274370985,0.04223656185330852
699.5,0.0626704118284685,0.4118712929788069,0.4426522178722118,0.04245795861117272
700.0,0.061913281249467676,0.41207286039536994,0.4423587253192029,0.04252496205219597
700.5,0.06183370076219847,0.412742387645382,0.4416563973703672,0.04228429849105817
701.0,0.06217050290820266,0.41281980794182715,0.4415404205687884,0.04208076561803104
701.5,0.06221712596664342,0.4127482391986816,0.4415475278134136,0.04206365733347369
702.0,0.061517725154849275,0.41233554527183897,0.4423743332276405,0.04228793710292585
702.5,0.06222955386825983,0.4139941526357846,0.44472003303153274,0.04332465176858221
703.0,0.06230792936833843,0.41467373074567154,0.44521701977965217,0.04396695732790543
703.5,0.06253732202193793,0.4145594539931466,0.44499436691030864,0.04388841889382628
704.0,0.06317435651705151,0.414545792882194,0.44496594383188404,0.044028612735761724
704.5,0.06336084710170294,0.414442115652958,0.44462673065656366,0.043745806900272965
705.0,0.06329256853250487,0.4146578206300973,0.44577567620001884,0.044765762474055476
705.5,0.0629725928365157,0.4142780036137112,0.44596866601003604,0.04479098434671654
706.0,0.0628672608646971,0.4142665604056116,0.4459657470759386,0.044698468512591745
706.5,0.06303761503360347,0.41474098391708414,0.4465161106695289,0.04446964872138392
707.0,0.06302055999847675,0.4146633908150285,0.44644751506117875,0.0443829888329034
707.5,0.0634214666916019,0.4148077586970796,0.4464076976895312,0.04432791724205518
708.0,0.06417499949923136,0.41455946773143837,0.4463127483649366,0.04457347561487854
708.5,0.06422954481047559,0.414556755455238,0.44656773101783165,0.0443481730428824
709.0,0.06431374383964263,0.4145673974713623,0.4463894937567149,0.044323799377516515
709.5,0.0640680053397983,0.41459505599825136,0.4463630924244209,0.044510750464603094
710.0,0.06349056203565341,0.4144608390209861,0.44660645334137355,0.045178595725577406
710.5,0.06376423838217134,0.41565029215919524,0.44751381468420776,0.046397097425674584
711.0,0.06339514559178697,0.41610171610458535,0.44898065397119036,0.04895701856276898
711.5,0.06359175403828644,0.4163749655900023,0.4491867421782011,0.04908904804927498
712.0,0.06390230599600326,0.415489808872577,0.45001328194767337,0.05048579748871648
712.5,0.06398129372029873,0.4154910243577384,0.44994256888175505,0.050536831098646894
713.0,0.06354002399621324,0.4150526930966274,0.44965015414372717,0.05024812747555353
713.5,0.06343386003843594,0.41506282005755213,0.4496552886711502,0.050229644108843265
714.0,0.0654525856039459,0.4158501722397361,0.44822983919804404,0.05030907449283634
714.5,0.06656399803402205,0.4162123516368643,0.44809880225481374,0.0503476792744283
715.0,0.0660668644456975,0.41626895364606814,0.44809717183590875,0.050216222797473876
715.5,0.0663356316710108,0.4164382881700991,0.4475899036155473,0.05035161308274769
716.0,0.06593566547965726,0.41650381258026653,0.44756598520304147,0.05020151967658032
716.5,0.06590283112144797,0.416506034106718,0.4474934940070669,0.05021662484157864
717.0,0.06577485216276525,0.41639889476357334,0.44750870709977386,0.05091313934506135
717.5,0.06608293152006213,0.4158727024781936,0.44756797927201586,0.05182711830508201
718.0,0.06608700776040519,0.4158735621240221,0.4473707275570571,0.0518153515971173
718.5,0.06629662659199025,0.4156985483761132,0.44743693444655336,0.052045091296229806
719.0,0.0662915658453379,0.4157177702212625,0.44735607031527763,0.052116751968053085
719.5,0.06636905936384066,0.41570023790842886,0.44736254577921064,0.05214521877538438
720.0,0.06631090807404263,0.4156993147474987,0.44738841091082926,0.05220767815992429
720.5,0.06620279647591418,0.4156103316141216,0.44740649540437893,0.05215996542275623
721.0,0.06595996137340811,0.4152104867215458,0.44753116972265095,0.051939561520998656
721.5,0.06470236033849808,0.41510846636873194,0.44805727312932336,0.05214978255826992
722.0,0.06471344969763938,0.4151074196824614,0.4481123154217148,0.052363049720797965
